"ReferenceID","Authors","Year","Title","Details"
"Neu-Ref-4290","Monserrat, V. J.","1984","Sobre las especies Africanas del género Notiobiella Banks, 1909, II. (Neuroptera, Planipennia, Hemerobiidae). Pp. 99-124 in Gepp, J.; Aspöck, H.; Hölzel, H. (eds.). Progress in World's Neuropterology. Proceedings of the 1st International Symposium on Neuropterology (22-26 September 1980, Graz, Austria). Privately printed, Graz, Austria.",
"Neu-Ref-4291","Monserrat, V. J.","1984","Sobre las especies Americanas del género Notiobiella Banks, 1909, I. (Neuroptera, Planipennia, Hemerobiidae). Pp. 85-97 in Gepp, J.; Aspöck, H.; Hölzel, H. (eds.). Progress in World's Neuropterology. Proceedings of the 1st International Symposium on Neuropterology (22-26 September 1980, Graz, Austria). Privately printed, Graz, Austria.",
"Neu-Ref-4292","Monserrat, V. J.","1984","Contribución al conocimiento de los Coniopterígidos de México (Neuroptera, Planipennia, Coniopterygidae).","EOS: Revista Española de Entomología 60:211-222."
"Neu-Ref-4294","Monserrat, V. J.","1985","Contribucion al conocimiento de los Neuropteros de Marruecos (Insecta, Neuroptera, Planipennia).","Mediterránea (Biologicos) 8:73-82."
"Neu-Ref-4298","Monserrat, V. J.","1985","Nuevos datos sobre los Coniopterígidos (Neur., Plan., Coniopterygidae) ibéricos.","Boletín de la Asociación Española de Entomología 9:127-141."
"Neu-Ref-4307","Monserrat, V. J.","1988-1989","Revision de las especies de Lertha del Mediterraneo occidental (Neuropteroidea, Planipennia: Nemopteridae).","Annali del Museo Civico di Storia Naturale Giacomo Doria 87:85-113."
"Neu-Ref-4308","Monserrat, V. J.","1988","Revisión de los diláridos ibéricos (Neuropteroidea, Planipennia: Dilaridae).","EOS: Revista Española de Entomología 64:175-205."
"Neu-Ref-4309","Monserrat, V. J.","1989","Contribución al conocimiento de los coniopterigidos de Rio Muni (Guinea Ecuatorial) (Neuropteroidea, Planipennia, Coniopterygidae).","Annali del Museo Civico di Storia Naturale Giacomo Doria 87:157-181."
"Neu-Ref-4313","Monserrat, V. J.; Díaz-Aranda, L. M.","1988","Contribución al conocimiento de los coniopterígidos de la Isla de Bioco (Guinea Ecuatorial) (Neuropteroidea, Planipennia: Coniopterygidae).","Revue de Zoologie Africaine, Tervuren 102:493-502."
"Neu-Ref-4316","Monserrat, V. J.; Penny, N. D.","1983","Sobre las especies Americanas del genero Notiobiella Banks, 1909, II (Neuroptera, Planipennia, Hemerobiidae).","Nouvelle Revue d'Entomologie 13:125-132."
"Neu-Ref-4347","Morton, K. J.","1906","Notes on certain Palaearctic species of the genus Hemerobius: the Madeira-Canarian species allied to H. humuli, and other species from the same islands.","Entomologist's Monthly Magazine 42:146-148."
"Neu-Ref-4353","Morton, K. J.","1921","Neuroptera, Mecoptera, and Odonata from Mesopotamia and Persia.","Entomologist's Monthly Magazine 57:213-225."
"Neu-Ref-4354","Morton, K. J.","1925","Notes on Neuroptera from Palestine, including a description of a new species of Myrmeleonidae.","Transactions of the [Royal] Entomological Society of London 73[=1925]:403-412."
"Neu-Ref-4385","Motschulsky, V. I.","1863","Essai d'un catalogue des insectes de l'ile Ceylan [part II].","Bulletin de la Société [Impériale] des Naturalistes de Moscou [=Byulleten' Muskovskogo obshchestva Ispytatelei Prirody] 36(3):1-153."
"Neu-Ref-4395","Müller, O. F.","1764","Favna Insectorvm Fridrichsdalina, sive methodica descriptio insectorvm agri Fridrichsdalensis, cvm characteribvs genericis et specificis, nominibvs tribialibvs, locus natalibvs, iconibvs allegatis, novisqve pluribvs speciebvs additis. Io. Frid. Gleditschii, Hafniae et Lipsiae.",
"Neu-Ref-4408","Munroe, E. G.","1953","Chauliodes disjunctus Walker: a correction, with the descriptions of a new species and a new genus (Megaloptera: Corydalidae).","Canadian Entomologist 85:190-192."
"Neu-Ref-4410","Murphy, D. H.; Lee, Y. T.","1971","Three new species of Coniopteryx from Singapore (Plannipennia [sic]: Coniopterygidae).","Journal of Entomology, London (B)40:151-161."
"Neu-Ref-4413","Nakahara, W.","1957","A new species of Dilar from north China (Neuroptera: Dilaridae).","Mushi 30:31-33."
"Neu-Ref-4416","Nasir, M. M.","1946","Chrysopa cymbele Banks and its two new varieties.","Indian Journal of Entomology 8:119-120."
"Neu-Ref-4425","Needham, J. G.","1909","Notes on the Neuroptera in the collection of the Indian Museum.","Records of the Indian Museum, Calcutta 3:185-210."
"Neu-Ref-4426","Needham, J. G.","1913-1914","Neuroptera, Myrmeleonidae from the Indian Ocean.","Transactions of the Linnean Society of London, Zoology (2)16:243-246."
"Neu-Ref-4430","Nel, A. [D.]","1988","Les Sialidae (Megaloptera) fossiles des diatomites de Murat (Cantal, France) et de Bes-Konak (Anotolie, Turquie).","Neuroptera International 5:39-44."
"Neu-Ref-4431","Nel, A. [D.]","1988","Deux nouveaux Mantispidae (Planipennia) fossiles de l'Oligocene du sud-est de la France.","Neuroptera International 5:103-109."
"Neu-Ref-4432","Nel, A. [D.]; Séméria, Y.","1986","Une nouvelle espece de chrysopide fossile du Stampien Superieur (Oligocene) d'Aix-en-Provence Notochrysa [sic] stampieni n. sp. (Neuroptera, Chrysopidae, Notochrysinae [sic]).","Neuroptera International 4:23-30."
"Neu-Ref-4464","New, T. R.","1980","A revision of the Australian Chrysopidae (Insecta: Neuroptera)","Australian Journal of Zoology, Supplementary Series 77:1-143."
"Neu-Ref-4465","New, T. R.","1981","A revision of the Australian Nymphidae (Insecta: Neuroptera).","Australian Journal of Zoology 29:707-750."
"Neu-Ref-4476","New, T. R.","1983","A revision of the Australian Osmylidae: Kempyninae (Insecta: Neuroptera).","Australian Journal of Zoology 31:393-420."
"Neu-Ref-4483","New, T. R.","1984","A sponge-fly (Neuroptera, Sisyridae) from Fiji.","Neuroptera International 3:33-35."
"Neu-Ref-4490","New, T. R.","1984","Revision of the Australian Ascalaphidae.","Australian Journal of Zoology, Supplementary Series 100:1-86."
"Neu-Ref-4492","New, T. R.","1985","A new species of Periclystus Gerstaecker (Neuroptera: Myrmeleontidae) from Papua New Guinea.","Journal of the Australian Entomological Society 24:229-231."
"Neu-Ref-4493","New, T. R.","1985","A new species of Rapismatidae (Neuroptera) from Sabah.","Neuroptera International 3:133-135."
"Neu-Ref-4494","New, T. R.","1985","A revision of the Australian Myrmeleontidae (Insecta: Neuroptera). I. Introduction, Myrmeleontini, Protoplectrini.","Australian Journal of Zoology, Supplementary Series 104:1-90."
"Neu-Ref-4495","New, T. R.","1985","A revision of the Australian Myrmeleontidae (Insecta: Neuroptera). II. Dendroleontini.","Australian Journal of Zoology, Supplementary Series 105:1-170."
"Neu-Ref-4496","New, T. R.","1985","A revision of the Australian Myrmeleontidae (Insecta: Neuroptera). III. Distoleontini and Acanthaclisinae.","Australian Journal of Zoology, Supplementary Series 106:1-159."
"Neu-Ref-4497","New, T. R.","1985","A second species of Nymphidae (Neuroptera) from Papua New Guinea.","Neuroptera International 3:187-189."
"Neu-Ref-4499","New, T. R.","1986","A new Australian genus of Stenosmylinae (Neuroptera: Osmylidae).","Systematic Entomology 11:447-452."
"Neu-Ref-4500","New, T. R.","1986","A new Australian species of Nymphidae (Neuroptera).","Journal of the Australian Entomological Society 25:329-331."
"Neu-Ref-4501","New, T. R.","1986","A new species of Kempynus Navas (Neuroptera: Osmylidae) from Australia.","Journal of the Australian Entomological Society 25:327-328."
"Neu-Ref-4504","New, T. R.","1986","A revision of the Australian Osmylidae: Spilosmylinae (Insecta: Neuroptera).","Australian Journal of Zoology 34:885-889."
"Neu-Ref-4507","New, T. R.","1986","Osmylidae (Insecta: Neuroptera) from New Guinea.","Australian Journal of Zoology 34:855-884."
"Neu-Ref-4510","New, T. R.","1987","A new species of Heteroconis Enderlein (Neuroptera, Coniopterygidae) from Western Australia.","Australian Entomological Magazine 14:1-3."
"Neu-Ref-4511","New, T. R.","1987","Nymphidae (Insecta: Neuroptera) from New Guinea.","Invertebrate Taxonomy 1:807-815."
"Neu-Ref-4514","New, T. R.","1988","A revision of the Australian Hemerobiidae (Insecta: Neuroptera).","Invertebrate Taxonomy 2:339-411."
"Neu-Ref-4515","New, T. R.","1988","Coniopterygidae (Neuroptera) from the Wau area of Papua New Guinea.","Neuroptera International 5:3-12."
"Neu-Ref-4525","New, T. R.; Sudarman, H. K.","1988","[Zoological expeditions to the Krakatau Islands, 1984 and 1985.] Neuroptera (Insecta) of the Krakatau Islands, Indonesia.","Philosophical Transactions of the Royal Society of London (B)322:413-426."
"Neu-Ref-4528","Newman, E.","1838","Entomological Notes.","Entomological Magazine, London 5:168-181, 372-402, 483-500."
"Neu-Ref-4529","Newman, E.","1842","Entomological Notes.","Entomologist 1842:413-415."
"Neu-Ref-4609","Navás, L.","1909","Sobre la Mantispa luzonica (Neur.). Rectificación.","Boletín de la Sociedad Aragonesa de Ciencias Naturales 8:150."
"Neu-Ref-4645","Navás, L.","1915","Crisòpids d'Europa (Ins. Neur.).","Arxius de l'Institut de Ciències, Institut d'Estudis Catalans, Secció de Ciències 3:1-99."
"Neu-Ref-4648","Navás, L.","1915","Raphididae Musei Nationalis Hungarici.","Annales Historico-Naturales Musei Nationalis Hungarici 13:331-336."
"Neu-Ref-4841","Navás, L.","1925","Insectos nuevos o poco conocidos. Verhandlungen des III. Internationalen Entomologen-Kongresses (Zurich 1925)",
"Neu-Ref-4855","Navás, L.","1925-1928","Risultati zoologici della missione inviata dalla R. Società Geografica Italiana per l'esplorazione dell'oasi di Giarabub (1926-1927). Insectos de la Cirenaica.","Annali del Museo Civico di Storia Naturale Giacomo Doria 52:461-464."
"Neu-Ref-4868","Navás, L.","1929","Quelques insectes Névroptères et voisins du Musée de Bale (Suisse).","Compte Rendu de la Session, Association Française pour l'Avancement des Sciences 53:443-445."
"Neu-Ref-4907","Navás, L.","1933","Insectes neuròpters i afins de Barbaria. Sèrie 9.a.","Butlletí de la Institució Catalana d'Història Natural (2)13[=33]:227-229."
"Neu-Ref-4911","Navás, L.","1930-1932","Spedizione del barone Raimondo Franchetti in Dancalia. Insetti neurotteri ed affini.","Annali del Museo Civico di Storia Naturale Giacomo Doria 55:147-153."
"Neu-Ref-4946","Navás, L.","1936","Mission au Tibesti. Paraneuroptères et Neuroptères.","Mémoires de l'Académie des Sciences de l'Institut de France (2)62:72-74."
"Neu-Ref-4957","Ohm, P.","1963","Zur Kenntnis der Coniopterygiden der Kanarischen Inseln (Neuroptera).","Zoologischer Anzeiger 171:264-272."
"Neu-Ref-4959","Ohm, P.","1965","Beiträge zur Kenntnis der Gattung Helicoconis Enderlein 1905 (Neuroptera, Coniopterygidae) nebst Diagnose zweier neuer Arten aus dem schweizerischen nationalpark.","Ergebnisse der Wissenschaftlichen Untersuchungen des Schweizerischen Nationalparks 10:169-207."
"Neu-Ref-4960","Ohm, P.","1965","Myrmeleon noacki nov. sp., eine neue Myrmeleontiden-Art von der Balkan-Halbinsel (Neuroptera).","Fragmenta Balcanica, Musei Macedonici Scientiarum Naturalium 5:107-114."
"Neu-Ref-4963","Ohm, P.","1967","Zur Kenntnis der Gattung Boriomyia Banks 1905 (Neuroptera, Hemerobiidae).","Reichenbachia 8:227-246."
"Neu-Ref-4964","Ohm, P.","1968","Vorläufige Beschreibung einer neuen europäischen Aleuropteryx-Art (Neuroptera, Coniopterygidae).","Entomologisches Nachrichtenblatt, Wien 15:12-15."
"Neu-Ref-4967","Ohm, P.","1973","Zwei neue Coniopterygiden-Arten aus Südwesteuropa (Planipennia, Coniopterygidae).","Reichenbachia 14:237-243."
"Neu-Ref-4969","Ohm, P.","1986","Eine neue Parasemidalis-Art von den Kanarischen Inseln: Parasemidalis similis n. sp. (Planipennia: Coniopterygidae).","Entomologische Zeitschrift mit Insektenbörse 96:327-331."
"Neu-Ref-4975","Okamoto, H.","1905","Hokkaido ni okeru Myakushimoku [=Neuropterous insects of Hokkaido].","Transactions of the Sapporo Natural History Society 1:111-117."
"Neu-Ref-4976","Okamoto, H.","1909","Homposan tsunotomboka ni tsuite [=On the Japanese Ascalaphidae].","Dobutsugakkai Zasshi [=Zoological Magazine] 21:499-508."
"Neu-Ref-4978","Okamoto, H.","1910","Die Myrmeleoniden Japans.","Wiener Entomologische Zeitung 29:275-300."
"Neu-Ref-4979","Okamoto, H.","1910","Die Sialiden Japans.","Wiener Entomologische Zeitung 29:255-263."
"Neu-Ref-4980","Okamoto, H.","1910","Homposan kamakirimodokika [=The Mantispidae of Japan].","Dobutsugakkai Zasshi [=Zoological Magazine] 22:533-544."
"Neu-Ref-4982","Okamoto, H.","1912","Eine neue Chrysopiden-art Japans.","Transactions of the Sapporo Natural History Society 4:13-14."
"Neu-Ref-4985","Okamoto, H.","1914","Über die Chrysopiden-Fauna Japans.","Journal of the College of Agriculture, Tohoku Imperial University, Sapporo 6:51-74."
"Neu-Ref-4987","Okamoto, H.","1914","Zwei neue Arten der japanischen Osmyliden (Megal.).","Entomologische Mitteilungen 3:23-25."
"Neu-Ref-4989","Okamoto, H.","1917","Studies on the Japanese Raphidiidae. Pp. 143-162 in Nagano, K. (ed.). A collection of essays for Mr. Yasushi Nawa, written in commemoration of his sixtieth birthday, October 8, 1917. Gifu, Japan.",
"Neu-Ref-4990","Okamoto, H.","1919","Die synonymische Liste der japanischen Chrysopiden mit der Beschreibung der neuen Arten.","Entomological Magazine, Kyoto 4:1-10."
"Neu-Ref-4992","Okamoto, H.","1924","The insect-fauna of Quelpart Island (Saishiu-to).","Chosen Sotokufu Kangyo Mohanjo Obun Hokoku [=Bulletin of the Agricultural Experiment Station, Government-General of Chosen] 1:iv+47-233."
"Neu-Ref-5115","Penny, N. D.; Monserrat, V. J.","1983","Neuroptera of the Amazon Basin. Part 10. Hemerobiidae.","Acta Amazonica 13:879-909."
"Neu-Ref-5116","Penny, N. D.; Rafael, J. A.","1982","Two new species of Sisyridae (Neuroptera) from the Amazon Basin.","Neuroptera International 2:53-58."
"Neu-Ref-5117","Penny, N. D.; Sturm, H.","1984","A flightless brown lacewing from Colombia (Neuroptera: Hemerobiidae).","Spixiana 7:19-22."
"Neu-Ref-5121","Péringuey, L.","1910","Description of a new or little known species of the Hemerobiidae (Order Neuroptera) from South Africa.","Annals of the South African Museum 5:433-454."
"Neu-Ref-5122","Péringuey, L.","1911","Descriptions of four new species of South African Hemerobiidae (Order Neuroptera).","Annals of the South African Museum 10:31-37."
"Neu-Ref-5123","Perkins, R. C. L.","1899","Neuroptera. Pp. 31-89 in Sharp, D. (ed.). Fauna Hawaiiensis being the land-fauna of the Hawaiian Islands. Vol. 2, pt. 2 (Neuroptera). Cambridge University Press, London.",
"Neu-Ref-5126","Perkins, R. C. L.","1910","Supplement to Neuroptera. Pp. 691-696 in Sharp, D. (ed.). Fauna Hawaiiensis being the land-fauna of the Hawaiian Islands. Vol. 2. Cambridge University Press, London.",
"Neu-Ref-5134","Perty, J. A. M.","1830-1834","Delectus animalium articulatorum, quae in itinere per Brasiliam annis 1817-1820 ... collegerunt Dr. J. B. de Spix et Dr. C. F. Ph. de Martius, digessit, descripsit, pingenda curavit Dr. Maximlianus Perty. Monachii.",
"Neu-Ref-5147","Picker, M. D.","1984","A new genus and species of spoon-wing lacewing (Neuroptera: Nemopteridae) from Namaqualand, South Africa.","Journal of the Entomological Society of Southern Africa 47:259-268."
"Neu-Ref-5148","Picker, M. D.","1987","An unusual species of spoon-wing lacewing (Neuroptera: Nemopteridae) from South Africa, with notes on its biology.","Systematic Entomology 12:239-248."
"Neu-Ref-5149","Pictet, A. E.","1865","Synopsis des Névroptères d'Espagne. H. Georg, Genèva; J. B. Baillière et Fils and F. Savy, Paris.",
"Neu-Ref-5150","Pictet, F. J.","1836","Mémoire sur le genre Sialis de Latreille, et considérations sur la classification de l'ordre des Névroptères.","Annales des Sciences Naturelles, Zoologie et Biologie Animale (2)5:69-80."
"Neu-Ref-5152","Pierce, W. D.; Kirkby, R. A.","1959","Fossil insects from Montana. 1. A new fossil nemopterid (Neuroptera).","Bulletin of the Southern California Academy of Sciences 58:47-50."
"Neu-Ref-5155","Ping, C.","1928","Cretaceous fossil insects of China.","Paleontologica Sinica (B)13(1):1-56."
"Neu-Ref-5165","Poda, N.","1761","Insecta musei Graecensis, quae in ordines, genera et species juxta systema naturae Caroli Linnaei digessit. Jaonnem Baptistam Dietrich, Graecii.",
"Neu-Ref-5174","Poivre, C.","1980","Mantispides du Cameroun I. (Neuroptera, Planipennia).","Neuroptera International 1:77-89."
"Neu-Ref-5180","Poivre, C.","1981","Mantispides nouveaux d'Afrique et d'Europe (Neuroptera, Planipennia) (1re partie).","Neuroptera International 1:175-205."
"Neu-Ref-5181","Poivre, C.","1982","Mantispides nouveaux d'Afrique et d'Europe (Neuroptera, Planipennia) (seconde partie).","Neuroptera International 2:3-25."
"Neu-Ref-5183","Poivre, C.","1984","Les mantispides de l'Institut Royal des Sciences Naturelles de Belgique (Insecta, Planipennia) 1re partie: especes d'Europe, d'Asie et d'Afrique.","Neuroptera International 3:23-32."
"Neu-Ref-5184","Poivre, C.","1984","Les Mantispidés du Muséum d'Histoire naturelle de Genève. III. (Insecta, Planipennia).","Revue Suisse de Zoologie 91:635-646."
"Neu-Ref-5201","Ponomarenko, A. G.","1976","Koridalidy (Megaloptera, Corydalidae) iz melovykh otlozhenii severnoi Azii [=Corydalidae (Megaloptera) from the Cretaceous deposits of northern Asia].","???????????????? ????????? [=Entomologicheskoe Obozrenie] 55:425-433, 503 (abstract)."
